@relation MERGED_STAGGERED_test!-weka.filters.unsupervised.attribute.Remove-R69

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute LLE1 numeric
@attribute LLE2 numeric
@attribute LLE3 numeric
@attribute LLE4 numeric
@attribute LLE5 numeric
@attribute LLE6 numeric
@attribute LTSA1 numeric
@attribute LTSA2 numeric
@attribute LTSA3 numeric
@attribute LTSA4 numeric
@attribute LTSA5 numeric
@attribute LTSA6 numeric
@attribute Mod_LLE1 numeric
@attribute Mod_LLE2 numeric
@attribute Mod_LLE3 numeric
@attribute Mod_LLE4 numeric
@attribute Mod_LLE5 numeric
@attribute Mod_LLE6 numeric
@attribute Isomap1 numeric
@attribute Isomap2 numeric
@attribute Isomap3 numeric
@attribute Isomap4 numeric
@attribute Isomap5 numeric
@attribute Isomap6 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute SE1 numeric
@attribute SE2 numeric
@attribute SE3 numeric
@attribute SE4 numeric
@attribute SE5 numeric
@attribute SE6 numeric
@attribute tSNE1 numeric
@attribute tSNE2 numeric
@attribute tSNE3 numeric
@attribute tSNE4 numeric
@attribute tSNE5 numeric
@attribute tSNE6 numeric
@attribute blosum62_val1 numeric
@attribute blosum62_val2 numeric
@attribute blosum62_val3 numeric
@attribute blosum62_val4 numeric
@attribute blosum62_val5 numeric
@attribute blosum62_val6 numeric
@attribute tip_pos numeric
@attribute protrusion numeric
@attribute length numeric
@attribute total_charge numeric
@attribute nr_charged numeric
@attribute Happiness_mean numeric
@attribute Nr_sad numeric
@attribute identity numeric
@attribute similarity numeric
@attribute Hydropathy numeric
@attribute Hydropathy_diff numeric
@attribute Access numeric
@attribute Relacc numeric
@attribute Scacc numeric
@attribute Screlacc numeric
@attribute simlength numeric
@attribute local_CA_nom {>0<1,>1<2,>4<50,>2<3,>3<4}

@data
1,0.75,0,0,0,-0.317734,0.481971,-0.272926,-0.311342,-0.241157,0.661188,-0.023936,0.159823,-0.023936,0.141724,-0.182392,0.959144,-0.438325,0.36457,-0.355481,-0.134668,-0.149014,0.712919,-1.498631,-8.979416,5.936788,13.83824,4.157309,-13.454291,4.149062,-1.683557,4.149062,12.085269,-5.695343,-13.004494,-0.147397,0.380248,-0.147397,-0.458814,0.044623,0.661266,249.593048,42.227089,-366.221466,-158.8591,484.016144,-600.632935,9.498063,9.741621,9.498063,8.815998,3.708385,3.998095,101,4.926333,11,1,3,0.824,1,0.545,0.333,-3.67,0,316.034,169.297,257.257,167.788,0.030273,>1<2
1,1,1,1,1,-0.289533,0.578213,-0.287806,-0.28868,0.576486,-0.28868,-0.203157,0.575051,-0.203157,0.20232,0.575051,-0.463848,0.289138,-0.577519,0.288801,0.288388,-0.577182,0.288373,-1.724957,-11.358499,-1.724957,12.728788,-11.358499,13.438125,-9.48582,4.544859,-4.247075,7.375629,10.636748,-8.824341,-0.16861,-0.250202,-0.036959,0.475695,-0.279541,0.475695,-245.237167,-464.600922,-32.856831,185.827545,-713.052734,432.712952,7.658279,12.388,7.658279,-0.841365,12.388,-1.525803,101,5.320635,20,-2,4,0.856,2,0.4,0.262,-2.45,0.52,721.04,364.52,641.201,384.612,0.0131,>4<50
1,1,1,1,0.333333,-0.393325,0.550266,0.026329,-0.651844,0.293987,0.174587,0,0,0,0,1,0,-0.067032,-0.353119,0.457037,0.46662,-0.650148,0.146643,-0.278799,0.779283,-8.537928,-6.894579,16.019638,-1.087615,2.942126,9.600542,-11.207081,0.057801,-7.88306,6.489673,-0.252497,0.277335,0.531816,-0.462225,0.038898,0.062259,146.194061,281.785828,84.426521,-51.17625,209.852768,20.840179,8.60081,5.178511,10.105516,9.012328,0.672038,6.891406,97,6.828859,14,-1,3,0.898,0,0.357,0.237,-3.32,0.24,1016.34,650.192,758.192,581.485,0.016929,>4<50
1,1,0.25,0,0,0.369373,-0.453742,0.169851,0.205529,-0.66716,0.37615,0,0,0,0,0,1,0.194736,-0.417255,0.038404,0.347883,-0.652878,0.48911,0.232449,-7.563815,-0.917978,4.985266,-12.424234,15.688311,9.069887,3.401742,0.462551,-10.332299,6.529674,-9.131556,0.172654,-0.282077,-0.072259,0.379215,-0.393877,0.512328,-247.542053,-154.067703,91.860931,-71.249229,185.319687,9.038451,8.607985,10.939423,9.100005,3.9682,11.184703,-1.075282,101,4.921715,11,-1,3,0.884,0,0.636,0.603,-2.21,0,635.623,345.316,585.807,394.604,0.054818,>2<3
1,0.5,0,0,0,-0.149687,-0.149171,-0.408506,0.556972,-0.40799,0.558382,0.182082,0.182082,-0.412141,0.573365,-0.412141,-0.515001,0,0,0,-0.707107,0,-0.707107,0,-0,-0,-15.716234,0,15.716234,-0.905411,-9.572078,-6.51494,11.753685,-6.51494,11.753685,-0.036959,-0.16861,-0.250202,0.475695,-0.279541,0.475695,2071.277344,-2510.073486,-1392.379395,-219.113495,954.040588,-219.113495,7.129773,7.129773,12.380244,-3.411676,12.380244,-3.411676,99,6.011883,8,-1,3,0.793,1,0.625,0.5,-2.4,0,284.692,141.516,230.693,132.672,0.0625,>1<2
1,1,1,0,0,-0.393325,0.550266,0.026329,-0.651844,0.293987,0.174587,0,0,0,0,1,0,-0.067032,-0.353119,0.457037,0.46662,-0.650148,0.146643,-0.278799,0.779283,-8.537928,-6.894579,16.019638,-1.087615,-2.296619,2.375597,-6.434474,-10.70554,13.637286,3.42375,-0.252497,0.277335,0.531816,-0.462225,0.038898,0.062259,146.194061,281.785828,84.426521,-51.17625,209.852768,20.840179,8.60081,5.178511,10.105516,9.012328,0.672038,6.891406,101,4.197636,5,1,1,0.969,0,0.4,0.185,-0.88,0.35,333.77,206.929,228.811,179.472,0.037,>3<4
1,0.5,0,0,0,-0.309568,0.314933,-0.37908,0.426543,-0.515264,0.462436,-0.248123,0.562737,-0.376529,0.304186,-0.544285,0.302014,-0.286706,0.466246,-0.300247,0.357825,-0.595064,0.357947,-8.364237,16.219952,-4.473725,9.151289,-15.765594,3.232315,-8.512782,4.066346,7.383918,0.951695,-14.691167,10.801989,0.039209,0.406361,0.039209,0.406361,0.039209,0.406361,-1028.692383,670.628418,-661.411316,303.37674,-336.529083,-21.489122,1.67025,16.248629,3.562204,11.603585,-1.581236,11.603585,101,5.27708,9,-1,1,0.918,0,0.556,0.379,-0.49,0,493.456,252.346,409.985,240.023,0.042111,>1<2
1,0.75,0,0,0,0.589531,-0.417077,-0.24515,0.492604,-0.419216,-0.000692,0,0,0,0,0,1,0.620205,-0.434403,-0.22108,0.45484,-0.413334,-0.006228,2.486838,0.495741,11.332489,-4.115132,0.495741,-10.695677,5.112029,6.715329,2.205094,-3.909436,0.067892,-10.190908,0.477227,-0.042685,-0.360581,0.309217,-0.247329,-0.360581,1767.262695,429.882446,-719.575439,-1715.579712,429.882446,-2839.757568,8.449302,6.729673,10.083598,8.292385,6.729673,10.188547,101,5.901681,9,0,2,0.906,0,0.444,0.328,-1.02,0,297.599,186.507,193.864,137.068,0.036444,>1<2
1,1,1,1,0.666667,0.499903,-0.499928,-0.50192,0.497929,-0.010324,0.014339,0.094096,-0.667687,-0.667687,0.094096,0,0.301133,-0.366261,0.531968,0.532387,-0.366261,-0.400674,0.068842,5.15119,9.57563,-5.272154,-9.547542,12.073196,-11.98032,4.327091,-8.582902,-0.006458,-4.287987,-2.242271,10.792527,-0.141092,0.308447,0.308447,-0.308447,0.423276,-0.308447,1672.081787,590.06543,-1202.846191,1672.081787,-291.936005,-2232.701416,7.759765,11.402776,11.402776,7.759765,9.593687,9.623488,101,4.860522,20,0,4,0.851,0,0.2,-0.073,-2.74,0.46,1305.982,762.444,1043.732,741.662,-0.00365,>4<50
1,1,1,1,0,0.377481,-0.543125,0.479759,0.169059,-0.547401,0.064227,0,0,0,-1,0,0,-0.371909,0.549446,-0.452239,-0.115134,0.559631,-0.169795,-0.903123,-6.760728,1.272879,14.385615,-7.465983,-0.52866,-8.649869,-5.014531,6.100391,-2.265615,1.077358,8.752266,-0.24205,0.480616,-0.226118,-0.226118,0.480616,-0.045249,340.478546,35.462505,-279.082703,1010.573853,-634.67511,655.007935,8.028651,12.428791,7.4146,-0.419886,12.428791,6.134638,100,4.952518,15,-2,4,0.831,1,0.467,0.397,-2.31,0.28,199.871,141.182,135.709,113.904,0.026467,>4<50
1,1,1,1,1,0.290696,0.375887,-0.244928,-0.481139,0.520125,-0.460641,-0.243754,-0.299545,0.054971,0.831967,-0.391617,0.047977,-0.313132,-0.255715,0.289122,0.482102,-0.601222,0.398845,8.443877,3.274961,-1.908853,-15.787009,16.043213,-10.06619,12.970422,-3.07958,-7.710462,4.6331,-14.674067,7.860586,-0.214308,-0.292166,0.239899,0.35718,-0.292166,0.344433,-494.4245,355.329376,148.060577,-260.176819,589.676697,-52.933006,2.025106,4.731097,7.120236,16.48596,-1.030814,10.645275,99,5.564866,19,-1,3,0.865,0,0.368,0.242,0.14,0,1021.4,523.176,924.995,575.828,0.012737,>4<50
1,1,1,0.75,0,0.379463,0.282512,-0.482606,0.03517,-0.616699,0.402159,0,0,0,0,0,1,-0.358993,-0.223685,0.323324,0.320491,0.522589,-0.583727,0.941499,-0.044009,-8.628814,2.621403,-10.834118,15.94404,9.54415,-9.350072,-6.224753,-3.344336,0.348742,9.026269,0.159959,0.188001,-0.262891,-0.178902,-0.39139,0.604779,-122.851936,86.643547,-57.297398,10.263453,-190.440979,-266.798523,8.280319,8.177156,10.714836,8.946712,10.976324,-1.323846,99,9.551045,21,1,3,0.864,1,0.381,0.208,-2.6,0,1228.611,741.157,991.4,706.068,0.009905,>3<4
1,1,0.25,0,0,-0.169804,0.563807,-0.244216,-0.325284,-0.398275,0.573772,0.174941,-0.302518,0.318166,0.266718,0.3195,-0.776808,-0.197452,0.488048,-0.299331,-0.288916,-0.353893,0.651544,0.67268,-13.256059,1.71617,10.851279,13.906837,-13.890907,6.829028,-14.030215,3.409375,1.051454,12.314864,-9.574506,0.019222,0.461085,-0.189129,-0.23271,-0.320592,0.461085,-64.46479,-9.550027,98.624954,43.714157,160.67421,-126.524162,7.187542,-1.720118,9.836168,10.873121,11.659455,-1.099768,98,8.68167,7,-2,2,0.859,0,0.714,0.65,-1.11,0,281.304,169.171,234.029,172.472,0.092857,>2<3
1,1,0.5,0,0,-0.292092,-0.513775,0.589173,-0.311968,0.081945,0.446715,-0.173207,-0.37065,-0.064749,-0.161951,-0.117373,0.887931,0.185696,0.562782,-0.519299,0.320151,-0.023921,-0.525408,-1.495006,-13.700981,10.371261,-9.451403,0.191596,14.084534,-11.496333,13.186491,-3.75869,1.774852,-6.720355,7.014035,-0.220721,-0.326967,0.46515,-0.220721,0.011707,0.46515,207.765778,546.469299,-120.680389,-459.374817,929.365845,-842.231873,7.359026,9.637889,3.73595,11.244787,5.762934,2.117022,99,8.45472,11,-1,1,0.899,0,0.636,0.492,0.26,0,400.416,282.971,263.367,189.708,0.044727,>2<3
1,0.5,0,0,0,-0.070061,-0.403236,0.554021,-0.401479,-0.235176,0.555932,0,0,0,0,1,0,-0.103934,-0.446678,0.539758,-0.446678,-0.082802,0.540334,-7.167746,1.305268,-1.008516,1.305268,-9.287507,14.853232,-10.045545,-4.313063,-0.12095,7.9493,6.651208,-0.12095,-0.24205,-0.226118,0.480616,-0.045249,-0.226118,0.480616,168.872604,1244.640747,-1614.942261,1244.640747,-708.548218,-2640.350342,6.7543,5.539456,12.266392,5.539456,9.095985,12.266392,101,4.097027,11,-2,2,0.892,0,0.545,0.456,-0.44,0.05,272.095,183.214,256.476,216.743,0.041455,>1<2
1,1,0.75,0,0,-0.512332,-0.517542,0.322516,0.315795,-0.111839,0.503403,0,0,0,0,0,1,-0.5014,-0.428375,0.238019,0.222255,-0.182877,0.652379,-7.908043,1.828652,4.649364,0.478445,-11.856359,12.807941,-3.066848,-3.066848,6.73486,9.036497,3.026002,-12.663664,-0.206037,-0.243231,0.31733,0.154799,-0.473943,0.498058,297.06369,-323.704315,-172.308182,-25.492247,125.907494,-494.846893,9.576625,9.576625,5.224239,5.595698,9.001956,3.438379,99,8.683948,17,-1,3,0.878,1,0.412,0.309,-1.09,0,384.544,267.564,305.514,269.026,0.018176,>2<3
1,1,0,0,0,0.198875,0.414389,-0.520577,-0.100007,-0.500177,0.507496,-0.03251,-0.011263,-0.25429,-0.199596,-0.371848,0.869507,-0.39152,0.395842,0.010649,-0.547518,-0.086096,0.618643,0.99854,-10.403902,14.825102,7.158557,-0.865159,-11.713138,6.690071,2.306333,-9.892885,11.784751,-9.892885,-0.995386,-0.174517,-0.338739,0.338739,0.174517,0.359974,-0.359974,-1543.036011,-2545.330811,1253.603882,201.550537,1253.603882,-656.588257,6.958422,7.65387,12.169989,9.195611,12.169989,0.869828,98,5.237625,8,-1,3,0.835,0,0.625,0.56,-1.87,0,186.736,105.654,147.085,98.545,0.07,>2<3
1,1,0,0,0,-0.388481,0.532463,-0.427243,0.462412,-0.366304,0.187153,-0.25794,0.449581,-0.304228,0.347025,-0.612639,0.378202,0.161284,-0.566111,0.267856,-0.498624,0.573867,0.061727,4.056297,-6.230683,7.68916,-7.750434,14.584946,-12.349287,0.613185,-6.204107,-10.964714,11.397953,-3.590837,8.74852,-0.24451,0.326928,-0.24451,0.326928,-0.24451,0.326928,-104.760742,-144.111237,-133.436035,-114.548882,-94.159233,-123.863739,0.72641,12.107371,-0.68659,12.020025,-3.960822,8.430964,101,5.09906,11,-2,2,0.828,0,0.545,0.473,0.16,0,432.983,300.904,289.526,199.729,0.043,>2<3
1,0,0,0,0,-0.406893,-0.44586,0.251346,-0.298241,0.251279,0.64837,-0.027521,-0.00996,0.028489,-0.997657,0.028489,0.046911,-0.403636,-0.333685,0.33321,-0.435746,0.229996,0.609861,-8.891685,0.314215,-0.377157,11.518826,-0.377157,-2.187042,-2.118687,-5.110025,-5.648993,9.857567,-0.09557,3.115706,-0.258946,0.449508,-0.009578,0.640739,-0.168214,-0.258946,-9.373644,-36.610054,0.921099,-47.226654,-27.688974,-18.368809,5.21376,9.053204,9.649267,8.253168,9.649267,10.689722,101,5.629734,9,5,5,0.727,1,0.333,0.167,-4.59,0.08,270.202,148.958,249.389,172.344,0.018556,>1<2
1,0.5,0,0,0,-0.152635,0.299498,0.760185,-0.328217,-0.419557,-0.159274,0,0,0,0,0,1,-0.471042,0.130619,0.524844,-0.621466,0.262523,0.174523,-0.009562,-0.464218,-6.171256,-0.172121,-8.978977,15.796134,2.005582,-9.203317,-7.495069,10.525425,6.931025,-2.763646,0.179737,-0.179737,-0.507891,0.507891,-0,0,-415.731476,86.885399,-154.501938,-277.318909,-35.663902,225.44989,5.573935,6.492961,10.640526,7.320761,10.920036,1.90434,97,5.683079,7,1,1,0.908,1,0.714,0.756,-0.67,0,176.551,86.876,159.114,88.255,0.108,>1<2
1,1,0.5,0,0,0.578322,-0.288676,0.576377,-0.288674,-0.288675,-0.288675,0.029576,0.029576,-0.997811,0.029576,0.029576,0.029576,-0.5755,0.333472,-0.574781,0.25879,0.231272,0.326747,15.132746,0,-15.132746,0,-0,-0,11.087025,-0.733327,-5.313522,1.805313,-11.979223,5.133734,0.480616,-0.24205,0.480616,-0.045249,-0.226118,-0.226118,-987.941223,358.868896,730.192627,-288.13205,-616.608093,30.39749,12.74235,2.168805,12.74235,1.715336,3.985443,-0.24646,102,3.517913,3,1,1,0.558,1,0.333,0.125,-2.33,0.67,198.699,167.179,69.062,45.127,0.041667,>2<3
1,0.5,0,0,0,-0.288675,-0.288674,0.576353,-0.288674,-0.288676,0.578346,-0.019016,-0.019016,-0.999096,-0.019016,-0.019016,-0.019016,-0.296635,-0.266168,0.576722,-0.292794,-0.298707,0.577582,-0,-0,-14.866069,0,-0,14.866069,8.390291,-1.055483,-11.108306,10.08099,4.800814,-11.108306,-0.220721,0.011707,0.46515,-0.220721,-0.326967,0.46515,-2657.444336,-1540.375488,591.850037,1921.318604,-550.644104,591.850037,-2.777616,-0.366221,12.034364,-1.251031,-5.563128,12.034364,99,6.135151,8,0,2,0.851,0,0.625,0.591,-2.36,0,321.033,155.754,300.568,177.539,0.073875,>1<2
1,1,0.5,0,0,0.567502,-0.321864,0.567656,-0.182871,-0.415096,-0.215327,0,0,0,0,0,1,0.470752,-0.110711,0.611331,-0.129305,-0.318196,-0.523871,2.168088,-1.13059,-8.816195,-10.277824,2.555414,15.501107,-2.784789,3.272192,4.78033,-0.765315,9.567122,-14.069541,-0.373387,0.070293,-0.234248,-0.230606,0.33716,0.573088,566.473755,917.049988,253.59201,-337.734131,-56.852406,-670.024109,9.561407,6.443549,9.561407,10.039204,4.482087,-0.646739,101,4.431269,12,0,2,0.839,1,0.417,0.215,-1.47,0.59,274.461,192.769,230.287,213.407,0.017917,>2<3
0.666667,0,0,0,0,-0.267688,-0.309193,0.542291,-0.267484,-0.308033,0.610108,-0.007378,0.054565,-0.440695,-0.007378,-0.016522,0.895784,-0.28729,-0.288241,0.54226,-0.286149,-0.291643,0.611064,1.882925,14.64633,-12.288874,1.882925,8.214258,-14.337565,0.592168,-12.154613,-6.97193,0.592168,4.518139,13.424068,-0.132704,-0.22985,0.495259,-0.132704,-0.22985,0.495259,171.599335,-9.768568,105.487389,46.977566,-68.278427,-134.362045,10.111214,8.750557,2.466101,10.111214,7.718317,2.27106,98,4.441236,12,1,3,0.829,1,0.333,0.268,-2.44,0.21,341.288,160.159,325.224,183.643,0.022333,>0<1
1,0.75,0,0,0,0.366787,0.081577,-0.55917,0.280365,0.391225,-0.560785,-0.338039,-0.124022,0.560126,-0.214487,-0.443698,0.56012,-0.35381,-0.09995,0.57068,-0.235129,-0.429199,0.547408,10.229851,-3.862034,-10.410715,-0.24757,14.701182,-10.410715,-2.192189,7.168957,10.663922,2.610478,-14.102186,-4.148981,0.338739,-0.174517,-0.338739,0.174517,0.359974,-0.359974,473.790161,-543.408203,-200.895233,861.022644,131.258743,-930.609985,1.321351,6.386063,12.247983,1.878561,-3.019391,12.247983,101,5.083038,6,-1,1,0.914,0,0.833,0.788,0.37,0,304.743,167.873,243.232,161.326,0.131333,>2<3
1,1,1,1,0,0.442698,0.417994,-0.041877,-0.403195,-0.642902,0.227281,0,0,0,0,0,1,-0.525738,-0.549536,0.142122,0.176765,0.583261,0.173127,-0.126714,2.784157,-0.030532,-8.566291,-10.15314,16.09252,8.017826,-8.017826,-6.008002,5.97207,-2.877166,2.913099,-0.124796,-0.235891,-0.076695,0.479544,0.492227,-0.301804,-277.305786,125.737663,-72.686241,330.353577,561.651062,-508.613373,9.010782,9.010782,5.983014,10.723164,10.970923,-0.705953,99,8.136682,18,1,3,0.871,1,0.389,0.238,-3.06,0.52,708.542,409.138,576.67,376.164,0.013222,>4<50
1,0.75,0,0,0,0.364366,-0.121171,-0.515459,-0.512669,0.481817,0.303117,0.129805,0.026247,-0.450917,-0.450917,0.740301,-0.166622,0.089399,0.405958,-0.587943,-0.533572,0.293156,0.333001,-8.990075,18.221911,-0.713832,-0.713832,-13.341064,5.536892,-6.25154,16.470604,-0.847801,3.446898,0.907748,-13.725909,-0.168214,0.640739,-0.009578,-0.258946,-0.258946,0.449508,59.54533,-434.956665,310.592773,-183.904327,-718.763611,594.393616,5.024291,8.946234,12.246494,12.246494,7.487113,2.808702,101,6.508485,5,-1,1,0.931,0,0.6,0.424,0.51,0.07,176.707,130.638,94.455,81.576,0.0848,>1<2
1,1,0.5,0,0,-0.39334,0.505825,0.161315,-0.416015,-0.364909,0.507124,-0.25579,0.419165,0.338993,-0.311941,-0.609274,0.418847,-0.210339,0.52088,0.101798,-0.299242,-0.5942,0.481103,1.928614,-13.681627,-10.268731,4.598202,15.185645,2.237897,10.782873,-4.295137,7.795669,-1.562974,-13.932865,1.212434,-0.111018,0.392864,0.392864,-0.111018,-0.111018,0.392864,-962.906555,464.586426,116.439896,858.129211,-569.327515,-221.170624,0.833624,12.027421,8.630496,-0.834836,-4.183363,12.027421,101,6.080948,13,-2,4,0.808,2,0.538,0.373,-3.4,0,310.663,197.715,242.832,164.338,0.028692,>2<3
1,0.75,0,0,0,-0.014744,-0.157342,-0.367068,0.529795,-0.524263,0.533622,-0.193007,-0.32322,-0.24333,0.247584,-0.29479,0.806764,-0.236997,-0.360953,-0.234049,0.568173,-0.315939,0.579765,0.890501,1.254909,10.468791,-13.069269,14.166206,-13.711137,-1.498352,7.641625,11.468217,2.046701,-5.72942,-13.928771,0.021288,-0.208669,-0.208669,0.460896,-0.305938,0.460896,192.023972,163.258957,137.682419,87.444382,112.949486,58.628864,7.424275,8.858893,10.358515,-2.002139,12.028604,-1.36908,97,7.020527,9,0,2,0.915,0,0.667,0.551,-0.28,0,397.78,225.567,346.733,234.578,0.061222,>1<2
1,1,0.75,0,0,0.127266,0.462452,-0.307449,-0.048529,-0.685088,0.451348,-0.17464,-0.170206,-0.178203,-0.178698,-0.210649,0.912397,0.031577,0.484238,-0.296019,-0.120081,-0.623224,0.523508,0.290762,-9.365878,7.013233,0.959504,14.268447,-13.166067,4.187102,3.5569,-5.721841,-2.430529,-12.769556,13.177924,0.087603,0.4088,-0.24528,-0.133151,-0.438321,0.574963,207.395859,-178.72258,605.559509,1055.630127,-1027.029053,-576.899353,6.345989,10.91665,4.090548,6.193443,3.417798,6.5176,99,7.6046,12,-1,3,0.877,0,0.5,0.5,-2.29,0,927.44,517.437,761.573,528.352,0.041667,>2<3
1,1,1,0.75,0,-0.199513,0.379829,-0.58094,0.397674,0.401653,-0.398702,0.010658,0.010658,0.010658,0.999716,0.010658,0.010658,-0.362121,-0.470929,-0.288045,-0.470929,-0.470929,-0.347242,2.433983,-6.624455,-8.331129,10.298222,10.298222,-8.074842,-5.835967,7.759657,-12.950478,7.759657,7.759657,-4.492527,0.386209,-0.132322,0.386209,-0.132322,-0.132322,0.386209,-1496.065063,-2611.423584,1962.818604,633.694397,633.694397,-507.672852,3.870164,12.590886,-2.168077,12.590886,12.590886,0.691946,100,8.082602,15,0,4,0.862,0,0.133,-0.104,0.18,0.56,400.152,263.665,308.321,262.185,-0.006933,>3<4
1,0,0,0,0,-0.401936,0.457942,-0.351467,-0.232275,-0.131103,0.658839,0.251032,0.278616,0.251032,0.237031,0.269748,0.81694,-0.291514,0.416905,-0.21493,-0.118878,-0.469883,0.678301,3.05094,2.876704,-9.633142,-1.153647,-9.830779,14.689924,4.926968,-6.863083,4.926968,10.905659,-0.639954,-13.25656,-0.235891,0.479544,-0.124796,-0.076695,-0.301804,0.492227,86.660301,-113.758591,293.333588,-554.084167,-320.437347,526.969788,9.022879,8.640919,9.022879,3.107079,10.358637,2.147908,99,5.27959,10,-1,3,0.842,1,0.5,0.491,-2.14,0,236.079,144.668,194.888,150.418,0.0491,>1<2
1,1,1,0.75,0,-0.139613,-0.437716,0.543191,-0.072017,-0.438367,0.544522,-0.072675,-0.205623,0.673577,-0.052381,-0.205623,0.673577,-0.166803,-0.413591,0.55984,-0.122558,-0.409296,0.552408,-0,-0,-12.922848,0,-0,12.922848,9.10361,-10.10725,-4.358601,-0.849837,6.263063,-0.050985,-0.174517,-0.338739,0.338739,0.174517,-0.359974,0.359974,2578.428467,684.297302,-1232.09436,-176.589813,1573.490601,-1232.09436,7.716767,12.641115,-1.532273,7.045044,12.641115,-1.532273,99,6.425409,25,3,9,0.84,1,0.08,-0.245,-5.19,0,1615.328,889.779,1548.074,1080.708,-0.0098,>3<4
1,0.5,0,0,0,0.232222,-0.035197,-0.634514,-0.413783,0.359765,0.491507,0.191397,0.451785,-0.561341,0.387309,-0.537968,0.068818,-0.037965,0.375186,-0.777589,-0.1896,0.411865,0.218103,-1.228981,2.646849,14.514692,6.740255,-13.027716,-9.645099,-6.20581,7.851191,4.075993,10.290105,-12.339213,-3.672266,0.061661,-0.152282,-0.374536,-0.321027,0.369482,0.474421,-180.811707,-136.390121,-154.592896,-162.802567,-146.174637,-171.312027,8.016866,10.478898,1.029711,4.47339,10.345642,8.116386,98,6.171755,8,0,2,0.925,0,0.5,0.383,1.06,0.24,122.741,69.303,116.816,82.252,0.047875,>1<2
1,1,0.5,0,0,-0.355873,0.068322,-0.338991,0.530283,-0.435574,0.531833,-0.342748,0.077195,-0.285784,0.523832,-0.496206,0.52371,-0.321354,-0.030162,-0.299662,0.530274,-0.448235,0.569139,9.668629,-5.469287,2.017603,-9.326748,12.436552,-9.326748,-11.38551,-1.305358,0.110368,10.971652,-9.362804,10.971652,-0.292166,0.239899,-0.214308,0.344433,-0.292166,0.35718,-467.285034,-1424.273071,-2507.311279,1595.163574,459.042328,1595.163574,-2.226782,5.603567,-2.452059,11.973999,-5.333692,11.973999,101,4.479422,12,-1,1,0.888,0,0.417,0.298,-0.05,0,329.833,184.553,293.703,199.614,0.024833,>2<3
1,0.75,0,0,0,0.364366,-0.121171,-0.515459,-0.512669,0.481817,0.303117,0.129805,0.026247,-0.450917,-0.450917,0.740301,-0.166622,0.089399,0.405958,-0.587943,-0.533572,0.293156,0.333001,-8.990075,18.221911,-0.713832,-0.713832,-13.341064,5.536892,-10.76079,-3.546209,4.263452,-6.22264,2.540279,13.725909,-0.168214,0.640739,-0.009578,-0.258946,-0.258946,0.449508,59.54533,-434.956665,310.592773,-183.904327,-718.763611,594.393616,5.024291,8.946234,12.246494,12.246494,7.487113,2.808702,101,6.556357,5,-1,1,0.929,0,0.6,0.424,0.51,0.07,188.402,140.964,104.336,89.694,0.0848,>1<2
0.666667,0,0,0,0,-0.178892,-0.226399,-0.313554,0.449689,0.673086,-0.403931,0,0,0,0,0,1,0.352851,-0.188712,-0.562654,-0.113389,-0.179607,0.691512,3.420104,-0.465391,-0.199905,-7.704746,-10.672407,15.622345,2.737099,5.687435,10.83105,-0.65586,-10.709713,-7.890011,0.33716,0.070293,-0.230606,-0.234248,-0.373387,0.573088,-398.715973,513.489868,206.31926,-745.945129,860.731323,-91.549057,7.347244,6.715694,10.040722,10.802356,11.420179,-0.739606,99,6.659413,10,-1,1,0.942,0,0.7,0.644,-0.96,0.62,598.121,357.425,537.803,389.343,0.0644,>0<1
1,1,1,0.5,0,0.234063,0.340004,0.567457,-0.215312,-0.335998,-0.590213,0.038664,-0.996256,0.038664,0.038664,0.038664,0.038664,-0.443831,0.529487,0.03127,-0.615422,0.152588,0.345908,0.623194,-11.487066,-7.241129,6.243654,0.275516,11.585832,2.172685,-2.946384,-6.453691,5.687458,-9.094803,10.634736,-0.168214,0.640739,0.449508,-0.258946,-0.009578,-0.258946,-254.213226,-207.842346,-275.351746,-321.724854,-297.044281,-232.439896,8.690038,8.982404,4.000005,9.258549,10.503311,8.816782,99,5.205877,16,1,3,0.875,0,0.25,-0.01,-2.3,0.24,640.896,439.899,496.408,409.222,-0.000625,>3<4
1,0.5,0,0,0,-0.259632,0.630669,-0.263637,-0.304036,-0.322142,0.518778,0.142725,-0.864242,0.075378,0.105125,0.083914,0.4571,-0.290804,0.671771,-0.275771,-0.289311,-0.287058,0.471173,-1.880228,16.795887,-1.549377,-12.163017,-14.26949,13.066225,-11.934568,-5.384957,4.008441,11.854846,10.019483,-8.563245,-0.056086,0.471222,-0.067176,-0.25725,-0.311122,0.474088,250.039764,-418.402893,-193.316223,24.95537,-672.85614,504.490845,1.494464,17.060025,4.157099,-1.416622,-1.763542,10.593871,97,6.79226,11,0,2,0.919,0,0.909,0.919,-0.73,0,564.991,307.685,543.46,354.002,0.083545,>1<2
