@relation 'new_2-weka.filters.unsupervised.attribute.Remove-R50,54-58,60-62,82,84-85-weka.filters.unsupervised.attribute.NumericToNominal-R53-weka.filters.unsupervised.attribute.Remove-R73-weka.filters.unsupervised.attribute.Remove-R61-62-weka.filters.unsupervised.attribute.Remove-R67-70-weka.filters.unsupervised.attribute.Remove-R57-weka.filters.unsupervised.attribute.Remove-R1'

@attribute LLE1 numeric
@attribute LLE2 numeric
@attribute LLE3 numeric
@attribute LLE4 numeric
@attribute LLE5 numeric
@attribute LLE6 numeric
@attribute LTSA1 numeric
@attribute LTSA2 numeric
@attribute LTSA3 numeric
@attribute LTSA4 numeric
@attribute LTSA5 numeric
@attribute LTSA6 numeric
@attribute Mod_LLE1 numeric
@attribute Mod_LLE2 numeric
@attribute Mod_LLE3 numeric
@attribute Mod_LLE4 numeric
@attribute Mod_LLE5 numeric
@attribute Mod_LLE6 numeric
@attribute Isomap1 numeric
@attribute Isomap2 numeric
@attribute Isomap3 numeric
@attribute Isomap4 numeric
@attribute Isomap5 numeric
@attribute Isomap6 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute SE1 numeric
@attribute SE2 numeric
@attribute SE3 numeric
@attribute SE4 numeric
@attribute SE5 numeric
@attribute SE6 numeric
@attribute tSNE1 numeric
@attribute tSNE2 numeric
@attribute tSNE3 numeric
@attribute tSNE4 numeric
@attribute tSNE5 numeric
@attribute tSNE6 numeric
@attribute blosum62_val1 numeric
@attribute blosum62_val2 numeric
@attribute blosum62_val3 numeric
@attribute blosum62_val4 numeric
@attribute blosum62_val5 numeric
@attribute blosum62_val6 numeric
@attribute tip_pos numeric
@attribute tip_res {S,D,R,W,F,P,G,Y,H,V,E,I,L,N,A,C,T,Q,K,M}
@attribute protrusion numeric
@attribute local_CA_nom {1,2,3,4,5}
@attribute length numeric
@attribute total_charge numeric
@attribute nr_charged numeric
@attribute Nr_sad numeric
@attribute identity numeric
@attribute similarity numeric
@attribute Hydropathy numeric
@attribute Hydropathy_diff numeric
@attribute Access numeric
@attribute Relacc numeric
@attribute Scacc numeric
@attribute Screlacc numeric
@attribute simlength numeric

@data
-0.259632,0.630669,-0.263637,-0.304036,-0.322142,0.518778,0.142725,-0.864242,0.075378,0.105125,0.083914,0.4571,-0.290804,0.671771,-0.275771,-0.289311,-0.287058,0.471173,-1.880228,16.795887,-1.549377,-12.163017,-14.26949,13.066225,-0.09616,-16.080689,12.218921,7.939066,5.724783,-9.705921,-0.056086,0.471222,-0.067176,-0.25725,-0.311122,0.474088,250.039764,-418.402893,-193.316223,24.95537,-672.85614,504.490845,1.494464,17.060025,4.157099,-1.416622,-1.763542,10.593871,97,N,6.797282,1,11,0,2,0,0.909,0.919,-0.73,0,588.607,318.803,493.74,313.892,0.083545
-0.322569,0.359916,-0.359721,0.449081,-0.525581,0.398874,-0.272474,0.546739,-0.381484,0.330661,-0.528257,0.304815,0.278124,-0.49045,0.318931,-0.391505,0.582068,-0.297169,-9.263254,15.580007,-5.280156,8.5553,-15.374174,5.782277,7.811511,-2.519799,3.053488,-12.201526,-8.100363,11.95669,0.12855,0.387481,0.12855,0.387481,0.12855,0.387481,914.052612,-989.767151,138.656479,502.624603,-578.282532,-214.299316,1.417866,16.374659,3.946146,11.916807,-1.519123,11.204315,100,V,7.1202,2,15,1,3,0,0.6,0.438,-1.89,0,866.629,469.038,714.413,479.655,0.0292
-0.218608,-0.328335,-0.33634,0.60262,-0.265097,0.54576,0,0,0,-0,0,1,-0.220305,-0.350011,-0.350122,0.630749,-0.220237,0.509925,-6.620329,-7.702963,0.861722,15.098565,-14.942032,13.305036,-3.804126,-10.261031,-10.261031,7.677048,13.581046,3.068093,-0.076695,-0.235891,-0.124796,0.479544,-0.301804,0.492227,126.361946,-109.765945,-245.268661,10.099348,381.725769,246.208435,5.059252,10.708878,10.708878,12.86101,5.200019,6.883279,99,L,9.297149,2,10,-1,1,1,0.5,0.276,1.93,0,422.533,216.22,396.164,247.675,0.0276
-0.505153,0.254844,0.240932,0.317901,-0.640664,0.332139,0.65048,-0,0.100074,-0,0.752901,-0,0,0,0,0,1,0,10.881232,6.756201,-4.400701,-13.787113,14.337495,-13.787113,12.557898,-3.567441,-12.507262,-3.567441,10.651688,-3.567441,0.43998,-0.212877,0.146078,-0.212877,0.43998,-0.273855,1272.14502,-2108.637451,2363.202637,126.837967,-1018.289368,126.837967,1.157018,12.539134,5.255432,12.539134,-2.696924,12.539134,99,A,5.520295,1,8,0,2,0,0.625,0.532,0.26,0,125.871,62.484,111.025,64.688,0.0665
-0.279863,0.561784,-0.296697,-0.280974,-0.296741,0.592491,-0.017644,-0.001486,-0.028183,-0.021801,-0.028183,0.998811,-0.228708,0.561815,-0.328462,-0.254562,-0.337718,0.587635,-2.542746,13.920231,-11.652568,-3.176157,-11.652568,15.103808,2.345012,6.651186,-10.90482,-7.846412,10.90482,-1.149786,0.078997,0.447947,-0.249428,-0.179962,-0.311906,0.447947,-2532.455811,-639.678345,1274.58313,-1527.950562,1274.58313,220.289474,6.094908,-2.645691,12.648022,8.818926,12.648022,-2.624528,99,Y,6.618734,1,10,-1,3,1,0.6,0.667,0.17,0.59,442.094,283.208,360.95,249.152,0.0667
-0.252009,-0.336095,-0.369747,0.653317,-0.174554,0.479089,-0.049821,0.993775,-0.049821,-0.049821,-0.049821,-0.049821,-0.205461,-0.228811,-0.376852,0.706378,-0.30746,0.412206,1.596546,14.626469,4.402295,-13.863433,1.140605,-7.902482,-6.230013,2.710784,4.827133,-2.3587,-9.289756,10.340552,-0.009014,-0.379513,-0.278022,0.586922,-0.064074,0.45292,-183.850479,-25.404327,-264.248749,65.507042,-105.828804,-355.102142,9.574683,7.892005,8.557328,4.344051,8.052288,9.414798,98,C,7.36677,1,12,-1,3,0,0.833,0.771,-2.31,0,559.869,305.504,403.725,266.876,0.06425
-0.361453,0.582776,-0.235738,0.051323,-0.503653,0.466745,-0.281656,0.713135,-0.190002,-0.056091,-0.514402,0.329017,-0.294708,0.629521,-0.266041,-0.098298,-0.452128,0.481654,-11.67952,16.55116,-2.058885,0.912992,-15.771756,12.046009,-12.06542,-0.795693,6.566338,4.120929,-10.336893,12.51074,-0.293582,0.401014,-0.240608,0.086604,-0.396484,0.361918,291.653076,-636.359375,547.518311,-154.174515,-380.510468,65.312416,1.36065,16.727588,1.321104,5.291255,-2.86043,10.844161,96,A,5.570016,1,5,-1,1,0,0.8,0.545,0.18,0,237.104,131.269,160.899,98.141,0.109
-0.288674,-0.288674,0.576342,-0.288675,-0.288675,0.578357,-0.480747,-0.483351,0.199564,-0.483351,-0.487348,0.155861,-0.287881,-0.289733,0.577054,-0.289396,-0.287688,0.577644,0.236522,-6.660103,-10.15358,14.880242,11.8505,-10.15358,6.448411,-5.650377,6.166675,-5.650377,-13.128033,11.8137,0.011707,-0.220721,0.46515,-0.220721,-0.326967,0.46515,2713.864014,-109.164711,-1190.602417,1683.702148,772.772034,-1190.602417,5.918396,12.033275,5.58786,12.033275,7.985323,5.58786,101,D,5.602607,1,6,-1,1,0,0.5,0.429,0.64,0.07,136.016,79.275,121.274,83.735,0.0715
-0.331493,0.512748,-0.286332,-0.138777,0.620035,-0.376182,0,0,0,0,0,1,0.097349,-0.521481,0.430227,0.16263,-0.580751,0.412026,1.799075,0.957578,-8.281198,2.375766,15.52072,-12.371941,-6.795306,3.510343,1.842708,-2.700355,-9.602232,13.744842,-0.240608,0.361918,-0.293582,0.086604,0.401014,-0.396484,48.148224,187.550354,140.640579,240.627228,-4.837061,95.132813,6.651623,11.993679,9.58669,9.627422,11.993679,1.061957,98,L,5.527195,1,13,-3,3,0,0.615,0.5,-0.15,0,670.424,356.371,555.038,364.789,0.038462
-0.480926,-0.63642,0.317854,0.256516,0.428711,0.114265,0,0,0,0,0,1,0.350244,0.717561,-0.371863,-0.032206,-0.294156,-0.369579,-1.116959,-7.279252,-7.245006,0.170028,-0.092053,15.563241,6.383761,-11.245614,-2.954958,9.695859,-5.115395,3.236347,0.379392,0.435614,-0.32363,0.01181,-0.292153,-0.237715,-402.112335,119.686058,-43.527775,-211.839035,287.994659,478.255035,8.599794,8.339134,10.462613,5.254737,5.909989,1.603723,99,G,11.814175,2,17,0,2,1,0.706,0.577,1.25,0.38,742.771,456.447,522.799,307.789,0.033941
0.1582,0.249495,0.18304,-0.37763,-0.704009,0.490905,-0,-0,-0,1,0,0,0.113171,0.001167,0.283956,-0.338493,-0.658468,0.598667,-0.471866,4.149517,-0.471866,-7.499758,-12.205953,16.499925,2.068599,2.068599,2.068599,-3.920698,11.481483,-13.766582,-0.258946,-0.168214,-0.009578,0.449508,0.640739,-0.258946,1234.33728,1234.33728,-2578.453857,-683.1651,-1572.848755,178.234177,10.318352,10.318352,10.318352,5.597665,8.827863,0.688424,98,Y,9.444133,1,10,1,3,2,0.9,0.825,-4.81,0,672.737,381.037,488.907,333.162,0.0825
0.466299,-0.300116,0.487384,-0.218033,-0.613096,0.177562,0,0,0,0,0,1,0.572569,-0.2153,0.491359,-0.028056,-0.563454,-0.257118,2.90162,-0.638202,-0.345257,-6.423848,-10.850232,15.35592,-0.810293,0.591423,2.421493,-4.875942,-11.140559,13.813877,-0.24528,0.4088,-0.133151,0.087603,0.574963,-0.438321,295.276428,241.468643,326.110779,214.151672,267.959717,183.318039,9.652513,5.92855,9.652513,8.890187,10.038561,0.054157,101,D,4.889864,1,11,0,2,1,0.455,0.446,-2.02,0,440.181,218.832,391.836,238.863,0.040545
-0.150089,-0.475286,0.217484,0.518207,-0.518652,0.408337,-0.197226,-0.266588,-0.109967,-0.008235,-0.304182,0.886197,-0.05063,-0.415663,0.002903,0.440999,-0.550018,0.572409,-1.49905,-11.019981,0.968739,11.268565,-13.602689,13.884415,7.523513,11.254981,-5.781384,-4.918665,5.450892,-13.529337,-0.174517,-0.338739,0.174517,0.338739,-0.359974,0.359974,295.873535,-359.559601,-19.001474,-178.856659,136.015671,476.588013,6.98781,11.017128,2.097663,-3.560142,12.065153,-3.100471,99,R,8.989809,1,13,1,3,0,0.923,0.887,-1.13,0,598.457,320.319,527.163,338.614,0.068231
-0.28864,0.576425,-0.288703,-0.288652,-0.288704,0.578274,0.103935,0.701422,-0.066124,0.058004,-0.066124,0.696488,-0.185814,0.569487,-0.356152,-0.225263,-0.372308,0.57005,0,14.96663,0,-0,-0,-14.96663,-6.106911,11.660374,-2.617859,-4.183957,-10.412021,11.660374,0.078997,0.447947,-0.249428,-0.179962,-0.311906,0.447947,47.006794,-241.532074,-351.346252,-50.143467,156.816879,-144.380829,3.352691,-6.499275,12.026027,5.626171,12.026027,-6.499275,99,L,8.022096,2,8,-2,2,0,0.625,0.553,-1.04,0,304.405,201.478,235.426,197.733,0.069125
-0.41018,-0.367118,0.583428,0.020324,-0.326214,0.49976,0.167095,0.12818,-0.893886,0.053624,0.221326,0.323661,-0.254716,-0.361208,0.498473,-0.304896,-0.221274,0.643622,-0.450534,-6.481225,12.184666,-5.74088,-12.495649,12.983621,-6.015921,2.819712,-2.94528,7.858582,11.913635,-13.630728,-0.136885,-0.213607,0.500092,-0.066424,-0.231667,0.481515,-46.829926,-246.245285,137.595688,243.376358,-140.417938,43.979645,4.830099,10.633662,7.211158,10.131466,10.245161,2.408664,101,P,5.105269,2,11,1,5,1,0.455,0.29,-4.54,0,592.297,304.767,480.325,286.588,0.026364
-0.288674,0.576397,-0.288676,-0.288675,-0.288676,0.578303,-0.055586,-0.992246,-0.055586,-0.055586,-0.055586,-0.055586,-0.285162,0.577059,-0.288502,-0.289462,-0.291562,0.577629,0,15.716234,-0,-0,-0,-15.716234,-11.162177,-6.166206,11.750273,3.486046,8.25827,-6.166206,0.011707,0.46515,-0.220721,-0.220721,-0.326967,0.46515,153.853043,293.014954,-350.920197,30.75209,-211.745499,-88.645638,6.160094,-5.027274,9.338705,6.504137,11.160224,-5.027274,101,D,4.635958,2,10,-1,1,0,0.7,0.544,0.31,0,493.747,274.46,384.929,254.907,0.0544
-0.427786,-0.183885,0.455775,0.438432,-0.555586,0.27305,-0.344972,-0.154897,0.121699,0.108405,-0.495218,0.764982,-0.355665,-0.122532,0.412308,0.386727,-0.654111,0.333273,10.222379,1.760916,-6.778101,-5.627423,13.893685,-13.471457,-6.378998,-1.913823,9.410405,11.081803,0.783097,-12.982485,0.361918,0.086604,-0.240608,-0.293582,0.401014,-0.396484,-334.691345,-107.054688,392.920074,127.638,-569.451477,-834.908813,-0.331961,3.35317,12.127487,12.303045,-3.278957,8.164737,101,D,5.228957,2,11,-1,1,0,0.545,0.534,0.71,0,301.932,168.039,272.392,189.006,0.048545
-0.432317,0.534236,0.538179,-0.473407,-0.078394,-0.088296,0,0,0,0,0,1,-0.234034,0.395828,0.465553,-0.405966,-0.548009,0.326628,1.107773,6.434989,-12.900751,-1.358489,-9.185011,15.90149,9.91762,5.075748,5.075748,-9.910031,-7.796743,-2.362342,0.028394,0.450503,0.301929,-0.327492,-0.251566,-0.319679,842.52594,-61.645874,-897.667542,362.775024,-1377.488647,-473.228821,7.501749,11.723823,11.723823,7.144334,9.89729,0.640317,98,F,5.913442,1,8,-2,2,0,0.75,0.667,-0.36,0,258.238,163.083,206.446,132.814,0.083375
-0.288674,-0.288674,-0.288676,0.576397,-0.288676,0.578303,-0.002443,-0.002443,-0.002443,-0.999985,-0.002443,-0.002443,-0.284993,-0.290082,-0.285442,0.577049,-0.294151,0.577619,-0,0,0,15.716234,0,-15.716234,-11.142625,5.297797,2.405701,0.221221,-8.314558,11.532464,-0.036959,-0.250202,-0.16861,0.475695,-0.279541,0.475695,-1293.60376,-2397.70166,1024.344482,-134.529663,2127.878418,-134.529663,4.989228,5.49441,7.984273,-7.921778,10.047117,-7.921778,101,D,5.193313,1,10,-1,1,0,0.8,0.794,-1.08,0.52,348.548,186.992,331.071,214.553,0.0794
0.158368,0.407518,-0.544853,0.461969,-0.5431,0.060098,-0.062025,0.189774,-0.021351,-0.978402,-0.021351,-0.044236,-0.376032,-0.186402,0.536458,-0.42286,0.582559,-0.133723,-1.146199,9.356252,-9.774171,13.834351,-9.774171,-2.496061,1.124457,7.529422,-6.007895,13.132779,-6.007895,-9.770867,0.011029,0.451406,-0.258949,0.478754,-0.321547,-0.095868,-882.27063,153.270309,-356.53125,1273.16748,-1476.58728,678.968811,6.507806,1.234715,12.611712,1.943719,12.611712,5.879788,99,S,6.224681,2,11,0,0,0,0.364,0.113,0.25,0.28,237.613,160.998,228.064,207.559,0.010273
0.55597,-0.419828,-0.15048,-0.394797,0.55984,-0.150706,0,0,0,-0,-1,-0,0.575437,-0.29319,-0.285441,-0.291885,0.579224,-0.284146,-8.564358,10.428947,0.356438,6.118021,-8.695486,0.356438,-1.300763,-9.714517,0.536025,3.733766,9.441251,-2.695762,0.480616,-0.226118,-0.045249,-0.226118,0.480616,-0.24205,-169.640396,-101.629929,-239.653534,-318.968231,47.659031,-31.532587,8.121389,10.339505,7.289743,5.924875,8.571655,7.289743,99,I,8.753127,2,14,1,1,2,0.143,-0.156,4.29,0.24,598.752,397.817,404.689,312.705,-0.011143
0.288674,0.288674,-0.576397,0.288675,0.288676,-0.578303,0.010325,0.011961,-0.996966,0.011961,0.014135,-0.073929,-0.283258,-0.291507,0.577054,-0.287972,-0.291936,0.577618,0,0,-15.716234,0,-0,15.716234,-4.173625,-8.641898,4.663893,-8.641898,5.614693,11.178834,0.011707,-0.220721,0.46515,-0.220721,-0.326967,0.46515,-1403.280029,-477.631439,1517.838745,418.59845,-2449.941895,1517.838745,-2.299795,-4.296714,11.058598,-4.296714,-7.455785,11.058598,98,T,4.947322,2,10,-2,2,0,0.6,0.588,-1.44,0,260.454,149.883,217.239,152.697,0.0588
-0.097015,-0.749423,0.345472,0.518761,-0.150903,0.133108,0,0,0,0,0,1,0.260036,-0.094805,0.300074,-0.441538,-0.576734,0.552966,2.928721,-2.211718,1.744193,-8.716359,-9.50155,15.756712,1.866357,4.131937,-3.109355,-9.700973,-7.289457,14.101491,0.162179,-0.204599,0.391366,-0.138705,-0.346336,0.558434,-405.956207,-660.980408,519.000366,263.991669,38.401707,-180.361908,7.663386,9.960671,8.966882,10.626123,11.89498,-0.617449,98,L,5.79746,2,15,0,2,0,0.4,0.255,0.36,0,250.079,156.108,205.841,157.451,0.017
-0.288669,-0.288671,-0.28868,0.576397,-0.28868,0.578303,0.000025,-0.001131,-0.002668,0.998216,-0.002668,0.059581,-0.272551,-0.280737,-0.299693,0.576897,-0.30137,0.577454,0,0,-0,-15.716234,0,15.716234,-11.187971,5.06392,0.442653,-6.546563,0.442653,11.785308,0.078997,-0.179962,-0.249428,0.447947,-0.311906,0.447947,-469.052094,-1369.489868,402.714111,1471.560913,-2387.759766,1471.560913,5.198579,5.744346,12.372791,-5.491324,12.372791,-5.491324,99,D,5.907998,1,10,-3,3,0,0.6,0.607,-0.35,0,329.654,195.264,291.812,211.879,0.0607
-0.408278,-0.378866,0.314405,0.450449,-0.429176,0.451466,-0.231506,-0.1969,0.35577,0.385022,-0.696577,0.384191,-0.305278,-0.235639,0.313377,0.423538,-0.624536,0.428538,7.552016,3.228751,-9.302473,-12.472944,15.923947,-4.929297,-5.937172,6.180377,-10.467161,-2.086009,14.395975,-2.086009,-0.053649,-0.053649,0.404708,0.404708,-0.053649,0.404708,516.012573,-348.436035,1408.80188,-1408.269897,2418.382568,-1408.269897,0.767273,1.120983,12.530304,12.378239,-2.805073,12.378239,101,D,4.906581,1,4,-1,1,0,0.75,0.739,0.16,0,87.264,42.588,80.298,46.477,0.18475
-0.310713,-0.31224,-0.382221,0.641336,-0.120048,0.483887,0.063408,0.989898,0.063408,0.063408,0.063408,0.063408,-0.286636,-0.305767,-0.360173,0.691166,-0.171573,0.432983,-1.002073,-13.862992,-1.683807,14.808885,-5.998106,7.738094,-3.648063,12.068512,-5.025221,7.505253,-0.426748,-10.473732,-0.045249,-0.226118,-0.24205,0.480616,-0.226118,0.480616,-596.921204,377.77301,140.047836,646.515137,-90.47757,-328.197784,9.42065,8.074269,8.725753,3.454286,9.363867,9.214509,99,T,8.443326,1,16,0,6,0,0.938,0.942,-4.69,0,728.374,422.554,595.344,430.852,0.058875
0.320643,-0.378685,-0.338622,0.443864,-0.49317,0.445969,0.361095,-0.361651,-0.254407,0.414799,-0.57452,0.414685,-0.345485,0.178817,0.404648,-0.412658,0.58703,-0.412352,-6.39205,8.403439,5.16412,-9.265041,11.354573,-9.265041,-2.174589,6.975641,2.558909,9.448152,-13.840702,-2.967411,0.28862,0.288731,0.288731,0.28862,0.288731,0.28862,2454.959473,1401.942017,-433.030365,-1540.332764,469.584595,-1540.332764,11.372595,2.306678,1.107579,12.970305,-1.062822,12.970305,101,D,4.209492,1,11,-1,3,1,0.455,0.316,-0.47,0.19,290.42,181.209,240.185,183.582,0.028727
0.07057,0.459715,-0.495857,0.465646,-0.563043,0.06297,0.051171,-0.10136,0.261698,0.499376,-0.811823,0.100938,0.111197,-0.523333,0.383902,-0.545431,0.515237,0.058428,0.319446,-10.324655,9.054948,-11.973686,13.330739,-0.406793,7.363134,4.434417,-11.68037,-0.336704,-9.067014,9.286537,-0.046241,0.331188,-0.331188,0.523655,-0.523655,0.046241,681.446167,-32.119072,-262.281891,191.077698,-522.465576,421.245331,5.788145,8.614622,8.035425,12.812787,3.545776,7.090002,100,V,10.571344,5,25,1,5,2,0.08,-0.169,0.3,0.01,1211.278,791.82,896.085,679.709,-0.00676
-0.17247,-0.500981,0.464925,0.313841,-0.499354,0.394038,-0.403027,-0.407944,0.445294,0.437036,-0.409389,0.33803,-0.085091,-0.539264,0.441026,0.288639,-0.510143,0.404834,-5.11735,-10.235129,3.739581,13.291783,-10.235129,8.556244,-2.94782,-4.978938,2.1987,6.820534,10.733163,-11.82564,0.067115,0.067115,0.402694,0.402694,0.067115,0.402694,-681.826294,103.49791,-142.152939,356.817505,643.175293,-395.471954,3.988395,8.539209,10.935617,8.530596,8.539209,9.052194,101,G,5.028763,1,4,0,0,0,0.75,0.76,0.95,0,107.473,63.674,86.017,48.854,0.19
-0.107382,-0.155083,-0.372813,0.581479,-0.465982,0.51978,-0.144315,-0.163483,-0.170864,0.910059,-0.184128,-0.24727,-0.298896,-0.261519,-0.29769,0.663285,-0.286469,0.481288,-0.824364,-1.495267,-9.709753,13.450853,-11.860949,10.43948,10.642871,-6.201859,7.073478,2.598494,-11.608308,-2.504677,0.011029,-0.095868,-0.258949,0.478754,-0.321547,0.451406,-283.347076,-63.963352,86.769165,-203.386993,6.807151,-132.615005,7.300398,6.471493,11.144615,-2.174555,11.917923,-1.497562,98,V,7.880086,2,14,1,3,1,0.429,0.294,-1,0.52,628.761,367.155,499.559,329.225,0.021
0.497804,-0.203696,-0.309141,-0.309966,0.645324,-0.320325,0.993084,-0.003119,-0,-0,0.117362,-0,0.631044,-0.277843,-0.277843,-0.277843,0.541292,-0.277843,6.893542,-7.520619,-1.097063,-2.485057,18.654706,-14.445507,-12.193972,-4.411131,0.374909,0.374909,15.480378,0.374909,0.493378,0.070287,-0.128309,-0.22885,0.442948,-0.276434,-2486.624756,-419.855438,2259.65332,2259.65332,-4804.996094,2259.65332,0.900714,12.282882,12.509499,12.509499,-2.588463,12.509499,99,Y,6.172898,2,11,-3,3,0,0.636,0.586,0.36,0,333.949,168.605,300.888,181.333,0.053273
-0.038503,-0.066989,0.514053,-0.470763,-0.472003,0.534205,0.030327,-0.101516,0.713761,-0.30392,-0.30392,0.542757,0.284235,0.280775,0.293755,-0.577304,-0.577304,0.295843,-1.815425,-2.889898,13.036618,-11.063543,-11.063543,13.79579,11.626692,7.718359,-2.911132,-10.617431,1.989398,-7.805886,0.078997,-0.179962,0.447947,-0.249428,-0.311906,0.447947,627.15863,2704.014648,1603.559937,-500.492188,-500.492188,-1813.216064,6.291634,9.243736,-0.454817,12.624895,12.624895,-1.385496,101,D,5.431618,1,9,-2,2,0,0.889,0.902,0.42,0,243.168,138.573,224.709,161.006,0.100222
0.271255,-0.619589,0.317943,0.243084,0.317762,-0.530453,-0.013139,0.278827,-0.026248,0.056899,-0.026248,0.957845,-0.249514,0.648571,-0.36789,-0.158222,-0.353994,0.48105,-5.085773,17.689253,-11.921289,-1.186047,-11.921289,12.425145,-5.561234,-4.997165,6.386544,12.225398,6.386544,-14.440087,-0.212877,0.43998,-0.212877,0.146078,-0.273855,0.43998,-596.980286,-2478.880127,1306.078979,257.954956,1306.078979,-1480.141846,10.310518,-5.49344,12.492711,7.537646,12.492711,-4.056377,101,D,6.469645,1,5,-2,2,0,0.8,0.778,-0.89,0,218.807,131.432,148.816,110.575,0.1556
-0.309568,0.314933,-0.37908,0.426543,-0.515264,0.462436,-0.248123,0.562737,-0.376529,0.304186,-0.544285,0.302014,-0.286706,0.466246,-0.300247,0.357825,-0.595064,0.357947,-8.364237,16.219952,-4.473725,9.151289,-15.765594,3.232315,3.325626,-2.533318,13.138143,-10.801989,-8.176227,5.047764,-0.253273,0.320187,-0.253273,0.320187,-0.253273,0.320187,-1028.692383,670.628418,-661.411316,303.37674,-336.529083,-21.489122,1.67025,16.248629,3.562204,11.603585,-1.581236,11.603585,98,A,5.410594,1,7,-1,1,0,0.571,0.5,0.36,0,362.904,223.953,244.716,146.783,0.071429
0.336923,-0.061219,-0.531583,0.348066,0.441121,-0.533308,-0.327361,0.312125,0.432448,-0.245637,-0.60219,0.430616,-0.271082,-0.011956,0.559434,-0.329453,-0.475198,0.528255,0.891717,-4.239823,-10.504696,9.979152,14.378345,-10.504696,-11.554419,12.452486,0.916446,1.085282,-9.118231,6.218437,-0.292166,0.239899,0.344433,-0.214308,-0.292166,0.35718,1745.619507,-1736.567505,-399.042786,2868.703613,750.290466,-399.042786,0.368152,5.840131,12.240896,-1.766318,-4.210525,12.240896,98,S,5.281715,2,14,-1,3,0,0.429,0.298,-0.34,0.52,902.135,554.659,683.954,460.585,0.021286
-0.289533,0.578213,-0.287806,-0.28868,0.576486,-0.28868,-0.191929,0.541418,-0.191929,0.544062,0.541418,-0.209897,0.289138,-0.577519,0.288801,0.288373,-0.577182,0.288388,-1.724957,-11.358499,-1.724957,13.438125,-11.358499,12.728788,9.48582,-10.636748,0.086258,-7.548146,0.211526,8.40129,-0.16861,-0.250202,-0.036959,0.475695,-0.279541,0.475695,171.145126,-106.77951,94.563774,-183.38205,-38.99073,26.764042,7.658279,12.388,7.658279,-1.525803,12.388,-0.841365,98,Y,7.180239,2,14,0,4,1,0.429,0.32,-3.6,0,604.231,386.385,446.393,346.179,0.022857
-0.288669,0.576397,-0.28868,-0.288671,-0.28868,0.578303,0.005288,0.999572,0.004275,0.004853,0.004275,0.027695,-0.272551,0.576897,-0.299693,-0.280737,-0.30137,0.577454,0,-15.716234,-0,-0,0,15.716234,7.956185,-11.785308,2.62426,10.365911,2.62426,-11.785308,0.078997,0.447947,-0.249428,-0.179962,-0.311906,0.447947,-369.955078,-49.512135,-180.013992,-239.450394,-300.737549,-118.74675,5.198579,-5.491324,12.372791,5.744346,12.372791,-5.491324,97,S,7.384041,1,8,-2,2,0,0.625,0.568,-2.02,0,255.419,167.477,173.521,123.895,0.071
-0.155059,0.479151,-0.154109,-0.400676,-0.402085,0.632778,-0.011237,-0.009093,-0.011237,-0.015876,-0.003752,0.999699,0.264131,0.303286,0.267224,-0.574621,-0.578813,0.318793,-0.253109,10.011673,-0.253109,-12.26467,-12.452129,15.211344,-8.805149,10.563781,0.71534,-7.496529,7.416755,-2.394198,-0.064074,-0.278022,-0.009014,0.45292,0.586922,-0.379513,115.510666,-131.352798,209.467651,-225.279205,32.411884,-48.22282,9.103381,9.217422,9.103381,9.117799,9.36585,3.441521,99,P,5.979836,2,8,1,3,1,0.625,0.471,-2.84,0,297.498,207.557,193.7,124.994,0.058875
-0.309263,0.479745,0.242123,-0.356834,-0.521187,0.465416,-0.160178,0.43949,0.292758,-0.436507,-0.565656,0.430093,-0.203526,0.448255,0.277263,-0.35683,-0.602101,0.43694,-2.480201,13.186106,7.764414,-12.989638,-11.513416,6.032734,6.461347,-7.087966,-10.217811,2.704213,-1.304771,9.444989,0.239899,-0.292166,-0.214308,0.344433,0.35718,-0.292166,271.291138,215.471451,227.6539,248.555786,259.420288,238.325882,2.799562,11.234213,8.664712,3.610036,-0.16581,11.234213,98,E,6.805251,1,9,0,2,0,0.556,0.521,0.1,0,196.417,125.223,161.556,123.878,0.057889
-0.288676,0.578357,-0.288677,-0.288673,-0.288674,0.576343,-0.448796,0.735455,-0.448796,-0.22796,0.065606,0,-0.358822,0.57276,-0.3412,-0.24073,-0.204021,0.572014,0,-13.527749,-0,0,-0,13.527749,-8.848788,-5.300569,-3.78256,1.507773,12.149236,4.274908,-0.226118,0.480616,-0.24205,-0.045249,-0.226118,0.480616,-281.212189,151.115921,618.727844,-529.321716,-61.726757,370.605347,9.651256,2.031638,9.651256,6.134983,9.887105,2.031638,101,D,4.839241,2,19,0,2,1,0.526,0.409,-1.9,0,666.094,474.237,469.544,377.144,0.021526
-0.494073,0.506929,0.378019,-0.577516,0.143692,0.042949,0,0,0,0,0,1,0.229552,-0.179728,-0.284059,0.473291,-0.65885,0.419794,-4.73971,2.853205,-0.967896,-0.428047,-11.428395,14.710843,1.523884,-2.793146,-8.542657,3.831143,-7.795285,13.776061,-0.149953,0.189892,-0.149953,0.189892,-0.526177,0.666323,199.042053,-340.865356,373.198608,570.079834,30.160095,-143.992767,9.075227,4.999379,6.678179,8.791317,10.83428,-1.120525,99,Y,5.498953,1,8,0,2,1,0.5,0.5,-1.77,0,279.384,144.42,264.389,169.293,0.0625
