1,2,3,4,5,tip_pos,protrusion,length,total_charge,nr_charged,Happiness_mean,Nr_sad,identity,similarity,Hydropathy,Hydropathy_diff,Access,Relacc,Scacc,Screlacc,Access_avg,Relacc_avg,Scacc_avg,Screlacc_avg,simlength,local_CA_nom
1.0,0.25,0.0,0.0,0.0,97,5.352354,8,0,2,0.778,1,0.625,0.619,-1.55,0.0,323.468,160.417,288.201,172.17700000000005,40.4335,20.052125,36.025125,21.522125,0.077375,>1<2
0.75,0.08333333333333333,0.0,0.0,0.0,101,4.949232,11,3,3,0.882,0,0.545,0.458,1.1,0.0,291.34,174.674,219.368,172.31900000000005,26.485455,15.879454999999998,19.942545000000006,15.665364000000002,0.041636,>0<1
1.0,1.0,1.0,1.0,1.0,99,7.414046000000001,27,-3,9,0.875,0,0.037000000000000005,-0.16899999999999998,-3.59,0.56,1093.742,657.982,1050.966,843.132,40.508963,24.369704,38.924667,31.227111,-0.006259000000000001,>4<50
0.0,0.0,0.0,0.0,0.0,99,6.910500999999999,20,-1,5,0.83,1,0.95,0.937,-2.03,0.0,776.043,399.041,656.975,404.804,38.80215,19.95205,32.84875,20.2402,0.04685,>0<1
1.0,1.0,1.0,1.0,0.6363636363636364,101,5.135326999999998,15,0,2,0.8640000000000001,0,0.267,0.08,0.3,0.08,732.212,499.127,528.479,430.533,48.814133,33.275133000000004,35.23193300000001,28.7022,0.005333,>4<50
1.0,0.25,0.0,0.0,0.0,101,5.14151,5,1,1,0.901,0,0.4,0.103,0.31,0.0,213.483,112.167,192.692,124.413,42.6966,22.4334,38.5384,24.8826,0.0206,>1<2
1.0,0.9166666666666666,0.0,0.0,0.0,100,5.102775,12,0,2,0.865,0,0.583,0.5,-2.31,0.0,520.2959999999998,304.526,393.048,284.138,43.358,25.377167,32.754,23.678167,0.041667,>1<2
1.0,1.0,1.0,0.9166666666666666,0.9090909090909091,102,7.459994,10,0,2,0.895,0,0.7,0.655,-1.99,0.0,625.607,362.794,475.616,284.743,62.5607,36.2794,47.5616,28.4743,0.0655,>4<50
1.0,1.0,0.3333333333333333,0.0,0.0,99,11.460863,17,1,3,0.919,0,0.353,0.172,-1.81,0.5,787.07,531.724,612.385,476.939,46.298235,31.277882,36.022647,28.055235,0.010118,>2<3
1.0,0.8333333333333334,0.0,0.0,0.0,99,5.907998,10,-3,3,0.8809999999999999,0,0.6,0.607,-0.35,0.0,329.654,195.264,291.812,211.879,32.9654,19.5264,29.1812,21.1879,0.0607,>1<2
1.0,1.0,1.0,0.08333333333333333,0.0,99,7.1073580000000005,10,-1,1,0.89,0,0.4,0.25,1.8,0.0,383.116,213.729,280.769,159.642,38.3116,21.3729,28.0769,15.9642,0.025,>3<4
1.0,1.0,0.08333333333333333,0.0,0.0,98,4.983207,10,0,2,0.924,0,0.7,0.562,-0.06,0.0,442.997,215.252,396.28,232.247,44.2997,21.5252,39.628,23.2247,0.0562,>2<3
1.0,1.0,0.16666666666666666,0.0,0.0,98,6.528193,9,0,2,0.8959999999999999,0,0.667,0.608,-2.05,0.0,479.532,241.066,435.522,261.747,53.281333,26.785111,48.391333,29.083,0.06755599999999999,>2<3
1.0,1.0,0.5,0.0,0.0,98,4.947322,10,-2,2,0.883,0,0.6,0.588,-1.44,0.0,260.454,149.88299999999995,217.239,152.697,26.0454,14.9883,21.7239,15.2697,0.0588,>2<3
1.0,1.0,0.9166666666666666,0.0,0.0,99,5.101616,14,-2,2,0.8190000000000001,1,0.28600000000000003,0.025,2.8,0.66,645.555,385.016,592.482,457.713,46.111071,27.501143,42.320143,32.693786,0.001786,>2<3
1.0,1.0,1.0,1.0,0.18181818181818182,99,7.225616,22,-1,5,0.845,1,0.318,0.221,-3.46,0.29,793.823,532.028,577.038,458.431,36.082864,24.183091,26.229,20.837773,0.010045,>4<50
1.0,1.0,1.0,1.0,0.6363636363636364,99,11.202035,17,0,4,0.871,1,0.17600000000000002,0.071,1.82,0.51,787.31,559.005,519.872,380.397,46.312353,32.882647,30.580706,22.376294,0.004176,>4<50
1.0,1.0,1.0,1.0,0.8181818181818182,99,5.834841,24,2,12,0.8220000000000001,1,0.16699999999999998,-0.022,-9.33,0.57,1582.13,833.355,1463.576,961.273,65.922083,34.723125,60.982333,40.053042,-0.000917,>4<50
1.0,1.0,0.5,0.0,0.0,98,8.188659,7,-1,1,0.866,0,0.28600000000000003,0.0,-2.09,0.62,405.517,261.993,309.719,264.253,57.931,37.427571,44.24557100000001,37.750429,0.0,>2<3
1.0,0.3333333333333333,0.0,0.0,0.0,101,5.193313,10,-1,1,0.918,0,0.8,0.794,-1.08,0.52,348.548,186.992,331.071,214.553,34.8548,18.6992,33.1071,21.4553,0.0794,>1<2
1.0,0.16666666666666666,0.0,0.0,0.0,98,5.616141000000002,8,-2,2,0.883,0,0.75,0.6509999999999999,-0.3,0.0,270.571,202.349,164.899,124.449,33.821375,25.293625,20.612375,15.556125,0.081375,>1<2
1.0,0.08333333333333333,0.0,0.0,0.0,101,4.6605120000000015,10,0,2,0.882,1,0.5,0.407,-1.94,0.0,492.175,312.731,381.064,290.704,49.2175,31.2731,38.1064,29.0704,0.0407,>1<2
0.875,0.0,0.0,0.0,0.0,100,5.754653,10,-1,3,0.85,1,0.9,0.897,-1.18,0.0,551.764,330.316,443.98800000000006,308.235,55.1764,33.0316,44.3988,30.8235,0.0897,>0<1
1.0,1.0,0.0,0.0,0.0,97,5.6160190000000005,8,-1,1,0.862,0,0.5,0.442,-1.35,0.0,154.168,99.922,127.527,101.94,19.271,12.49025,15.940875,12.7425,0.05525,>2<3
1.0,1.0,0.8333333333333334,0.0,0.0,101,4.676248,15,1,3,0.92,0,0.667,0.634,-3.1,0.0,875.875,500.382,620.1669999999998,371.952,58.39166700000001,33.3588,41.344467,24.7968,0.042267,>2<3
0.0,0.0,0.0,0.0,0.0,99,5.347706,8,1,5,0.674,2,0.875,0.911,-5.09,0.0,261.504,134.282,218.782,129.933,32.688,16.78525,27.34775,16.241625,0.113875,>0<1
1.0,0.9166666666666666,0.0,0.0,0.0,99,6.614484,9,0,2,0.8390000000000001,1,0.667,0.667,-0.83,0.59,405.148,198.647,358.5730000000001,211.652,45.016444,22.071889,39.841444,23.516889000000006,0.074111,>2<3
1.0,0.8333333333333334,0.0,0.0,0.0,98,4.78434,11,2,2,0.804,1,0.455,0.246,-0.16,0.0,304.175,167.295,288.905,194.977,27.652273,15.208635999999998,26.264091,17.725182,0.022364,>1<2
1.0,1.0,0.9166666666666666,0.25,0.0,99,5.609091,11,0,4,0.746,2,0.545,0.444,-5.53,0.0,394.284,209.294,351.0130000000001,227.638,35.844,19.026727,31.910273,20.694364,0.040364,>3<4
0.0,0.0,0.0,0.0,0.0,101,6.444739,5,-2,2,0.882,0,0.8,0.778,-0.89,0.0,223.977,131.27,169.761,123.688,44.7954,26.254,33.9522,24.7376,0.1556,>0<1
0.5,0.0,0.0,0.0,0.0,101,4.440713,7,-1,1,0.83,0,0.5710000000000001,0.514,1.13,0.0,238.796,146.293,185.485,146.321,34.113714,20.899,26.497857,20.903,0.073429,>0<1
1.0,1.0,0.16666666666666666,0.0,0.0,101,5.542205,14,0,2,0.918,0,0.5,0.448,-0.51,0.52,777.413,424.36,633.0409999999998,357.9840000000001,55.5295,30.311429,45.217214,25.570286,0.032,>2<3
1.0,1.0,1.0,0.8333333333333334,0.0,99,9.551045,21,1,3,0.8640000000000001,1,0.381,0.208,-2.6,0.0,1228.611,741.1569999999998,991.4,706.068,58.505286,35.29319,47.209524,33.622285999999995,0.009905,>3<4
0.875,0.0,0.0,0.0,0.0,98,6.849188000000002,17,2,4,0.872,0,0.941,0.934,-0.65,0.0,328.542,210.844,265.855,220.458,19.326,12.402588,15.638529,12.968118,0.054941,>0<1
1.0,0.8333333333333334,0.0,0.0,0.0,99,6.281088,11,-2,2,0.8809999999999999,0,0.636,0.619,-1.69,0.0,138.237,79.65899999999998,112.358,80.472,12.567,7.241727,10.214364,7.315636,0.056273,>1<2
1.0,0.9166666666666666,0.0,0.0,0.0,99,6.196314,13,-1,3,0.831,1,0.615,0.479,-0.14,0.0,341.211,216.715,271.36,218.167,26.247,16.670385,20.873846,16.782076999999994,0.036846,>1<2
1.0,0.8333333333333334,0.08333333333333333,0.0,0.0,99,7.547598,12,-1,3,0.816,1,0.5,0.473,-3.86,0.28,586.375,349.031,492.583,366.229,48.864583,29.085917,41.048583,30.519083,0.039417,>1<2
1.0,1.0,1.0,0.6666666666666666,0.0,99,8.244219000000001,14,-1,3,0.908,0,0.5710000000000001,0.462,-1.93,0.0,475.302,288.809,365.215,287.702,33.950143,20.629214,26.086786,20.550143,0.033,>3<4
1.0,0.6666666666666666,0.0,0.0,0.0,98,6.403303,7,-2,2,0.8140000000000001,0,0.429,0.16699999999999998,-1.72,0.52,199.93400000000003,129.106,193.317,165.01,28.562,18.443714,27.616714,23.572857,0.023857,>1<2
1.0,1.0,0.5833333333333334,0.0,0.0,101,4.4794220000000005,12,-1,1,0.888,0,0.417,0.298,-0.05,0.0,329.833,184.553,293.703,199.614,27.486083,15.379417000000002,24.47525,16.6345,0.024833,>2<3
0.0,0.0,0.0,0.0,0.0,98,6.0167199999999985,9,0,2,0.825,1,0.889,0.933,-1.83,0.0,121.389,90.334,93.596,88.82799999999997,13.487667000000002,10.037111,10.399556,9.869778,0.103667,>0<1
1.0,0.0,0.0,0.0,0.0,101,5.564973,7,-2,2,0.779,1,0.429,0.277,-0.33,0.59,370.817,209.293,315.81,219.469,52.973857,29.899,45.115714,31.352714,0.039571,>1<2
1.0,0.0,0.0,0.0,0.0,99,7.391653,16,1,3,0.741,2,0.188,0.208,2.13,0.01,868.7080000000002,514.134,692.005,523.7869999999998,54.29425,32.133375,43.250312,32.736688,0.013,>1<2
0.875,0.0,0.0,0.0,0.0,99,5.145351,8,-1,3,0.818,0,0.625,0.674,-0.33,0.19,299.994,172.162,252.397,178.888,37.49925,21.52025,31.549625,22.361,0.08425,>0<1
1.0,1.0,1.0,1.0,1.0,99,11.745975,21,2,4,0.8540000000000001,1,0.19,0.025,-3.35,0.51,1542.615,1068.998,0.0,0.0,73.45785699999998,50.904667,0.0,0.0,0.00119,>4<50
0.625,0.0,0.0,0.0,0.0,99,6.250125,18,-2,2,0.855,1,0.833,0.821,0.25,0.14,1009.489,573.899,831.5319999999998,575.997,56.082722,31.883278000000004,46.196222,31.999833,0.045611,>0<1
1.0,1.0,1.0,0.16666666666666666,0.0,98,5.017784,15,-1,5,0.794,2,0.4,0.273,-4.56,0.0,459.134,251.329,376.013,250.017,30.608933,16.755267,25.067533,16.6678,0.0182,>3<4
1.0,1.0,0.9166666666666666,0.4166666666666667,0.0,100,5.705133,12,-2,2,0.857,0,0.417,0.35200000000000004,0.16,0.0,569.434,412.347,295.997,275.774,47.452833,34.36225,24.666417000000006,22.981167000000006,0.029333,>3<4
1.0,1.0,1.0,0.08333333333333333,0.0,101,5.439265,15,1,5,0.74,2,0.467,0.253,-4.61,0.0,639.507,438.921,414.366,307.763,42.6338,29.2614,27.6244,20.517533,0.016867,>3<4
1.0,0.75,0.0,0.0,0.0,99,4.7207930000000005,8,-3,3,0.823,0,0.5,0.373,-1.6,0.0,383.001,208.998,366.902,257.481,47.875125,26.12475,45.86275,32.185125,0.046625,>2<3
1.0,0.08333333333333333,0.0,0.0,0.0,99,5.650118,8,-1,1,0.879,0,0.625,0.38,-0.19,0.0,194.43,91.857,180.36,95.855,24.30375,11.482125,22.545,11.981875,0.0475,>1<2
1.0,1.0,0.08333333333333333,0.0,0.0,99,6.773428,10,-3,3,0.913,0,0.5,0.383,-0.85,0.0,415.742,236.881,369.471,261.627,41.5742,23.6881,36.9471,26.1627,0.0383,>2<3
1.0,0.9166666666666666,0.0,0.0,0.0,98,7.058441,7,-2,2,0.82,0,0.5710000000000001,0.417,0.08,0.0,340.31699999999995,217.036,300.152,251.035,48.616714,31.005143,42.878857,35.862143,0.05957100000000001,>2<3
0.0,0.0,0.08333333333333333,0.0,0.0,97,5.255857,17,0,4,0.885,1,0.706,0.75,-1.76,0.0,911.607,537.736,745.539,561.029,53.623941,31.631529,43.855235,33.001706,0.044118,>0<1
1.0,1.0,0.8333333333333334,0.0,0.0,99,8.266294,14,1,3,0.902,0,0.5710000000000001,0.494,-1.0,0.0,702.438,422.163,552.069,375.886,50.174143,30.1545,39.4335,26.849,0.035286,>2<3
1.0,0.5833333333333334,0.0,0.0,0.0,101,5.193547,10,-2,2,0.86,0,0.6,0.655,-0.21,0.59,109.18,60.668,99.401,68.527,10.918,6.0668,9.9401,6.8527,0.0655,>1<2
1.0,1.0,1.0,0.16666666666666666,0.0,99,6.7080600000000015,15,-1,3,0.815,2,0.4,0.317,1.12,0.0,806.6489999999999,487.547,667.5,511.805,53.7766,32.503133,44.5,34.120333,0.021133,>3<4
1.0,1.0,0.9166666666666666,0.5,0.0,99,8.209462,12,1,3,0.759,2,0.417,0.154,-3.19,0.52,436.599,326.666,278.685,211.981,36.38325,27.222167,23.22375,17.665083,0.012833,>3<4
1.0,1.0,0.25,0.0,0.0,99,9.933184,15,2,6,0.8009999999999999,1,0.5329999999999999,0.472,-4.94,0.0,724.801,374.30800000000005,614.562,353.5540000000001,48.320067,24.953867,40.9708,23.570267,0.031467,>2<3
1.0,1.0,0.0,0.0,0.0,101,4.998693,15,2,6,0.7759999999999999,3,0.5329999999999999,0.53,-5.95,0.59,806.811,471.92,590.194,375.094,53.7874,31.461333000000003,39.346267,25.006267,0.035333,>2<3
1.0,1.0,1.0,0.16666666666666666,0.0,99,8.261652,15,0,4,0.912,0,0.467,0.374,-1.72,0.0,790.415,490.355,630.085,463.447,52.69433299999999,32.690333,42.005667,30.896467,0.024933,>3<4
1.0,0.08333333333333333,0.0,0.0,0.0,101,6.239398,5,0,2,0.8270000000000001,0,0.6,0.586,-0.77,0.0,319.848,168.19799999999995,302.112,194.759,63.9696,33.6396,60.4224,38.9518,0.1172,>1<2
0.125,0.0,0.0,0.0,0.0,99,10.649415,12,-1,3,0.86,0,0.833,0.845,1.26,0.59,650.748,424.169,485.348,414.979,54.229,35.347417,40.445667,34.581583,0.070417,>0<1
1.0,0.5833333333333334,0.0,0.0,0.0,98,5.9495879999999985,7,0,0,0.872,0,0.5710000000000001,0.5529999999999999,2.48,0.59,249.397,200.331,144.118,100.214,35.628143,28.618714,20.588286,14.316285999999998,0.079,>1<2
1.0,1.0,1.0,0.5,0.0,99,8.540028,17,-2,2,0.8809999999999999,0,0.353,0.229,0.61,0.51,794.962,560.867,727.927,758.488,46.76247100000001,32.992176,42.819235,44.616941,0.013471,>3<4
1.0,1.0,1.0,0.25,0.0,99,11.430812,9,2,6,0.588,2,0.444,0.196,-5.39,0.0,514.011,268.637,310.211,204.724,57.11233299999999,29.848556,34.467889,22.747111,0.021778,>3<4
0.25,0.0,0.0,0.0,0.0,97,4.335492,11,2,2,0.821,2,0.727,0.6509999999999999,-0.89,0.0,559.599,345.44199999999995,437.902,274.616,50.872636,31.403818,39.809273,24.965091,0.05918200000000001,>0<1
1.0,0.5833333333333334,0.0,0.0,0.0,99,6.249672,10,-1,3,0.7709999999999999,1,0.6,0.667,0.17,0.59,474.55300000000005,306.509,356.611,246.621,47.4553,30.6509,35.6611,24.6621,0.0667,>1<2
1.0,1.0,0.4166666666666667,0.0,0.0,99,9.565886,14,-2,2,0.936,0,0.5710000000000001,0.506,-1.16,0.0,546.785,334.741,474.104,362.518,39.056071,23.910071,33.864571000000005,25.894143,0.036143,>2<3
0.625,0.0,0.0,0.0,0.0,97,5.3327300000000015,5,0,2,0.838,0,0.6,0.519,-0.04,0.0,212.016,158.929,119.379,90.703,42.4032,31.7858,23.8758,18.1406,0.1038,>0<1
1.0,0.08333333333333333,0.0,0.0,0.0,98,6.210573,7,0,2,0.901,0,0.7140000000000001,0.561,0.16,0.0,362.427,282.763,195.791,154.482,51.775286,40.394714,27.970143,22.068857,0.08014299999999999,>1<2
0.625,0.0,0.0,0.0,0.0,101,5.376083,6,0,2,0.821,1,0.667,0.645,-2.25,0.0,326.471,207.108,244.51,183.712,54.411833,34.518,40.751667,30.618667,0.1075,>0<1
0.375,0.0,0.0,0.0,0.0,101,4.973738,11,-1,1,0.916,0,0.636,0.5,0.6,0.0,555.873,329.032,436.306,246.086,50.533909,29.912,39.664182,22.371455,0.045455,>0<1
1.0,1.0,1.0,1.0,0.09090909090909091,99,7.868357,14,-1,5,0.779,2,0.429,0.269,-3.34,0.0,700.9010000000002,406.973,559.669,406.889,50.064357,29.0695,39.976357,29.0635,0.019214,>4<50
1.0,1.0,1.0,0.0,0.0,101,5.900226,13,-2,4,0.843,0,0.5379999999999999,0.457,-2.65,0.0,690.7869999999998,457.647,565.409,457.466,53.137462,35.203615,43.493,35.189692,0.035154000000000005,>3<4
0.0,0.0,0.0,0.0,0.0,101,6.429003,5,-2,2,0.887,0,0.8,0.778,-0.89,0.0,227.38,135.18,158.379,115.345,45.476000000000006,27.036,31.6758,23.069000000000006,0.1556,>0<1
1.0,1.0,1.0,0.25,0.0,99,5.829173,13,0,2,0.885,1,0.5379999999999999,0.338,-1.49,0.0,249.509,158.246,185.442,131.94799999999998,19.193,12.172769,14.264769,10.149846,0.026,>3<4
0.75,0.8333333333333334,0.0,0.0,0.0,97,6.620167,8,-2,2,0.89,0,0.875,0.778,-0.99,0.0,286.082,160.88,210.783,133.142,35.76025,20.11,26.347875,16.64275,0.09725,>1<2
1.0,0.4166666666666667,0.0,0.0,0.0,101,5.6211129999999985,10,-1,1,0.939,0,0.5,0.339,0.11,0.0,204.142,121.965,162.786,123.613,20.4142,12.1965,16.2786,12.3613,0.0339,>1<2
0.25,0.08333333333333333,0.08333333333333333,0.0,0.0,99,5.77484,10,-1,1,0.8540000000000001,0,0.4,0.16399999999999998,1.32,0.0,279.129,199.916,210.285,189.808,27.9129,19.9916,21.0285,18.9808,0.0164,>0<1
1.0,1.0,1.0,0.0,0.0,98,9.170027,11,-1,1,0.954,0,0.636,0.508,0.45,0.0,440.736,277.5,342.75,249.656,40.066909,25.227273,31.159091,22.696,0.046182,>3<4
1.0,0.9166666666666666,0.5,0.0,0.0,97,5.547793,10,0,2,0.91,0,0.6,0.448,-0.4,0.0,281.075,189.442,257.9,264.014,28.1075,18.9442,25.79,26.4014,0.0448,>2<3
1.0,0.5,0.0,0.0,0.0,101,5.503869,6,0,2,0.816,1,0.667,0.6759999999999999,-2.26,0.0,210.5,104.801,192.127,112.164,35.083333,17.466832999999998,32.021167,18.694000000000006,0.112667,>1<2
0.25,0.0,0.0,0.0,0.0,98,5.224246,7,0,2,0.8009999999999999,1,0.5710000000000001,0.486,0.39,0.0,236.852,129.483,205.631,137.399,33.836,18.497571,29.375857,19.628429,0.06942899999999999,>0<1
1.0,0.8333333333333334,0.08333333333333333,0.0,0.0,98,7.923181,7,0,2,0.752,1,0.429,0.184,-2.51,0.0,109.749,64.975,84.726,63.635,15.678429,9.282143,12.103714,9.090714,0.026286,>1<2
1.0,1.0,1.0,0.08333333333333333,0.0,101,4.197636,5,1,1,0.969,0,0.4,0.185,-0.88,0.35,333.77,206.929,228.811,179.472,66.75399999999999,41.3858,45.7622,35.8944,0.037000000000000005,>3<4
0.125,0.0,0.0,0.0,0.0,99,12.040031,18,-1,5,0.865,1,0.889,0.7979999999999999,-0.82,0.0,715.334,542.1519999999998,451.943,375.216,39.74077800000001,30.119556,25.107944,20.845333,0.044333,>0<1
1.0,1.0,1.0,1.0,0.6363636363636364,99,11.620672,16,1,5,0.8859999999999999,0,0.312,0.129,-0.18,0.03,507.101,330.653,393.097,335.471,31.693813,20.665813,24.568562,20.966938,0.008062999999999999,>4<50
0.0,0.0,0.0,0.0,0.0,101,3.845897,3,-1,1,0.892,0,0.667,0.611,-0.44,0.0,121.263,64.678,104.178,65.543,40.421,21.559333,34.726,21.847667,0.203667,>0<1
1.0,0.5,0.0,0.0,0.0,97,6.487523,9,-2,4,0.7959999999999999,0,0.667,0.531,-1.67,0.0,278.386,183.734,242.773,208.838,30.931778,20.414889,26.974778000000004,23.204222,0.059,>1<2
1.0,0.0,0.0,0.0,0.0,98,7.209464,7,0,0,0.96,0,0.5710000000000001,0.5710000000000001,1.43,0.0,70.878,44.539,48.674,33.645,10.125429,6.362714,6.953428999999999,4.8064290000000005,0.081571,>1<2
1.0,1.0,0.6666666666666666,0.0,0.0,101,5.1238839999999986,10,-3,3,0.907,0,0.5,0.382,-1.38,0.0,510.805,273.387,336.131,216.056,51.0805,27.3387,33.6131,21.6056,0.0382,>2<3
1.0,1.0,0.5833333333333334,0.0,0.0,99,7.648522,14,-1,5,0.733,2,0.35700000000000004,0.181,-3.27,0.51,376.504,246.324,303.839,236.133,26.893143,17.594571,21.702786,16.866643,0.012929,>2<3
1.0,0.16666666666666666,0.0,0.0,0.0,99,5.598312,9,-2,4,0.778,1,0.444,0.271,-4.7,0.19,331.569,225.393,238.176,186.585,36.841,25.043667000000006,26.464,20.731667,0.030111,>1<2
1.0,0.5833333333333334,0.16666666666666666,0.0,0.0,99,11.780667,15,1,3,0.857,1,0.467,0.494,0.46,0.38,563.361,428.581,289.824,231.168,37.5574,28.572067,19.3216,15.4112,0.032933,>1<2
1.0,1.0,0.4166666666666667,0.08333333333333333,0.0,99,8.807792,16,-1,3,0.8540000000000001,1,0.438,0.228,-1.77,0.62,706.7610000000002,462.977,542.9680000000002,402.419,44.172562,28.936062,33.9355,25.151187,0.01425,>2<3
1.0,0.5833333333333334,0.0,0.0,0.0,101,5.312093,10,-1,1,0.8540000000000001,0,0.6,0.475,0.26,0.0,454.293,298.217,381.849,279.72900000000004,45.4293,29.8217,38.1849,27.9729,0.0475,>1<2
1.0,1.0,1.0,0.3333333333333333,0.0,100,5.929332,18,-1,1,0.861,1,0.333,0.224,1.56,0.0,843.4830000000002,511.944,693.294,536.075,46.860167,28.441333,38.516333,29.781944,0.012444,>3<4
1.0,0.08333333333333333,0.0,0.0,0.0,99,5.192729,10,-3,3,0.902,0,0.8,0.746,-0.48,0.0,347.77,197.786,310.242,219.465,34.777,19.7786,31.0242,21.9465,0.0746,>1<2
1.0,1.0,1.0,1.0,0.9090909090909091,101,5.320635,20,-2,4,0.866,2,0.4,0.262,-2.45,0.52,1300.917,784.217,945.36,603.883,65.04585,39.21085,47.268,30.19415,0.0131,>4<50
1.0,1.0,0.3333333333333333,0.0,0.0,99,10.602651,9,0,2,0.805,1,0.556,0.321,-1.14,0.0,255.895,206.306,105.704,72.608,28.432778000000006,22.922889,11.744889,8.067556,0.035667000000000004,>2<3
1.0,1.0,0.8333333333333334,0.0,0.0,99,8.278554,18,0,2,0.846,1,0.333,0.136,1.0,0.52,896.895,578.177,726.952,562.139,49.8275,32.120944,40.386222,31.229944,0.007556,>2<3
0.0,0.0,0.0,0.0,0.0,99,9.724722,12,-1,3,0.85,0,0.917,0.955,-1.59,0.0,504.049,291.2870000000001,397.587,258.822,42.004083,24.273917,33.13225,21.5685,0.079583,>0<1
1.0,0.5833333333333334,0.0,0.0,0.0,101,5.242585,10,-1,3,0.863,1,0.7,0.623,-1.95,0.0,356.13699999999994,203.74400000000003,326.098,255.087,35.6137,20.3744,32.6098,25.5087,0.0623,>1<2
1.0,1.0,0.4166666666666667,0.0,0.0,98,6.497029,9,-1,1,0.8170000000000001,1,0.556,0.431,0.54,0.0,457.367,290.877,321.599,257.765,50.818556,32.319666999999995,35.733222,28.640556,0.047889,>2<3
1.0,0.6666666666666666,0.0,0.0,0.0,97,5.864107,6,-1,1,0.865,0,0.5,0.438,0.06,0.0,248.104,216.224,107.27,82.988,41.350667,36.037333,17.878332999999994,13.831333,0.073,>1<2
1.0,0.5833333333333334,0.0,0.0,0.0,101,5.040322,11,0,2,0.833,1,0.455,0.32,0.04,0.0,383.964,233.57,342.829,268.196,34.905818,21.233636,31.166273,24.381455,0.029091,>1<2
1.0,0.3333333333333333,0.0,0.0,0.0,98,5.3946760000000005,7,-2,2,0.871,0,0.429,0.229,0.51,0.71,225.323,156.375,159.813,148.946,32.189,22.339286,22.830429,21.278,0.032714,>1<2
1.0,1.0,1.0,1.0,0.0,101,5.328663,19,-2,4,0.853,1,0.526,0.472,-1.91,0.0,311.887,192.518,221.868,174.555,16.415105,10.132526,11.677263,9.187105,0.024842,>4<50
1.0,1.0,1.0,0.0,0.0,101,5.331187,13,-3,3,0.904,0,0.462,0.31,-1.02,0.52,502.877,289.393,404.699,267.695,38.68284600000001,22.261,31.130692,20.591923,0.023846,>3<4
1.0,0.4166666666666667,0.0,0.0,0.0,98,6.294677,8,-1,1,0.872,0,0.5,0.359,0.71,0.0,326.473,263.938,222.58,250.05,40.809125,32.99225,27.8225,31.25625,0.044875,>1<2
1.0,1.0,0.08333333333333333,0.0,0.0,97,5.5499230000000015,6,-1,1,0.902,0,0.667,0.5589999999999999,0.46,0.0,325.9770000000001,207.432,240.075,180.043,54.3295,34.572,40.0125,30.007167,0.093167,>2<3
1.0,0.5833333333333334,0.0,0.0,0.0,99,4.856865,8,-1,3,0.823,0,0.375,0.264,-2.41,0.13,425.562,254.646,301.344,229.912,53.19525,31.83075,37.668,28.739,0.033,>1<2
1.0,1.0,0.5833333333333334,0.0,0.0,101,5.542491,15,-2,6,0.828,1,0.333,0.28300000000000003,-1.93,0.01,256.803,155.95,222.669,171.422,17.1202,10.396667,14.8446,11.428133,0.018867,>2<3
0.0,0.0,0.0,0.0,0.0,99,8.740847,16,0,6,0.841,0,0.938,0.942,-4.69,0.0,733.14,422.259,606.221,437.525,45.82125,26.391188,37.888813,27.345312,0.058875,>0<1
1.0,0.3333333333333333,0.0,0.0,0.0,99,5.2370410000000005,11,-2,2,0.893,0,0.909,0.913,-0.67,0.0,429.771,291.757,272.29200000000003,171.52700000000004,39.070091,26.523364,24.753818,15.593364,0.083,>1<2
0.25,0.0,0.0,0.0,0.0,101,4.068055,11,1,1,0.8059999999999999,2,0.727,0.732,0.5,0.0,455.37,346.084,297.527,237.02,41.397273,31.462182,27.047909000000004,21.547273,0.066545,>0<1
0.5,0.0,0.0,0.0,0.0,101,6.380801,9,-2,2,0.857,0,0.556,0.537,-1.98,0.0,292.956,196.935,245.992,204.706,32.550667,21.881667,27.332444,22.745111,0.059667,>0<1
1.0,0.6666666666666666,0.0,0.0,0.0,101,4.577761,17,1,3,0.848,2,0.353,0.198,-3.91,0.47,918.833,537.618,702.582,488.565,54.049,31.624588,41.328353,28.739118,0.011647,>1<2
0.75,0.0,0.0,0.0,0.0,99,5.298232,9,-1,3,0.851,0,0.556,0.418,-1.8,0.0,271.983,136.028,267.73900000000003,166.602,30.220333,15.114222,29.748778,18.511333,0.046444,>0<1
0.0,0.0,0.0,0.0,0.0,99,6.747742,20,-1,5,0.8540000000000001,0,0.95,0.952,-2.9,0.0,719.836,390.811,577.382,377.372,35.9918,19.54055,28.8691,18.8686,0.0476,>0<1
0.75,0.0,0.0,0.0,0.0,98,6.383089,12,1,3,0.823,1,0.917,0.953,-2.07,0.0,414.2480000000001,228.158,313.843,218.21400000000003,34.520667,19.013167000000006,26.153583,18.1845,0.079417,>0<1
0.75,0.0,0.0,0.0,0.0,101,5.184075,12,-2,4,0.889,0,0.583,0.6809999999999999,-0.92,0.0,281.82,167.263,246.104,177.33900000000003,23.485,13.938583,20.508667000000006,14.77825,0.05675,>0<1
1.0,1.0,1.0,1.0,1.0,99,8.815466,21,0,6,0.835,1,0.333,0.16399999999999998,-4.55,0.0,787.2189999999998,580.381,487.516,435.6880000000001,37.486619,27.637190000000004,23.215048,20.747048,0.007809999999999998,>4<50
0.0,0.08333333333333333,0.0,0.0,0.0,97,5.073593,11,-2,2,0.907,0,0.909,0.8859999999999999,0.57,0.52,471.216,295.771,374.325,255.413,42.837818,26.888273,34.029545,23.219364,0.080545,>0<1
